site_id,lat,lon,source,state,date,ls_type,trigger,landslide_occurred
negative_nagaland_00770,25.665890728105907,93.74867914258388,negative_sample,Nagaland,,none,none,0
negative_nagaland_00771,25.221124065930436,93.49141867031948,negative_sample,Nagaland,,none,none,0
negative_nagaland_00772,26.56096622415442,94.4864239073259,negative_sample,Nagaland,,none,none,0
negative_nagaland_00773,26.20861402580684,94.16920891150289,negative_sample,Nagaland,,none,none,0
negative_nagaland_00774,25.022664466899556,93.1936843578676,negative_sample,Nagaland,,none,none,0
negative_nagaland_00775,25.204619125447692,93.20414110481532,negative_sample,Nagaland,,none,none,0
negative_nagaland_00776,25.159565008528006,93.55444991633455,negative_sample,Nagaland,,none,none,0
negative_nagaland_00777,25.459184642918693,94.45305477298147,negative_sample,Nagaland,,none,none,0
negative_nagaland_00778,25.236859128143124,94.13416262471866,negative_sample,Nagaland,,none,none,0
negative_nagaland_00779,26.243334054313838,94.91467219125195,negative_sample,Nagaland,,none,none,0
negative_nagaland_00780,26.06934644508408,94.30052098764556,negative_sample,Nagaland,,none,none,0
negative_nagaland_00781,26.309767941881248,94.43156353714355,negative_sample,Nagaland,,none,none,0
negative_nagaland_00782,25.31324548437624,93.340258012992,negative_sample,Nagaland,,none,none,0
negative_nagaland_00783,26.495630017349118,95.05831326924127,negative_sample,Nagaland,,none,none,0
negative_nagaland_00784,25.322698774383408,94.08593041713658,negative_sample,Nagaland,,none,none,0
negative_nagaland_00785,26.087618515485865,94.4673793827913,negative_sample,Nagaland,,none,none,0
negative_nagaland_00786,26.416980365494332,94.5166331935557,negative_sample,Nagaland,,none,none,0
negative_nagaland_00787,23.92917870732052,91.94577985647312,negative_sample,Nagaland,,none,none,0
negative_nagaland_00788,26.184120916513535,94.97145312013427,negative_sample,Nagaland,,none,none,0
negative_nagaland_00789,25.444433852110002,94.57824150394018,negative_sample,Nagaland,,none,none,0
negative_nagaland_00790,26.59761721002186,94.63452043004999,negative_sample,Nagaland,,none,none,0
negative_nagaland_00791,24.1143374815984,92.0990600787425,negative_sample,Nagaland,,none,none,0
negative_nagaland_00792,26.46284485059769,94.37115259700954,negative_sample,Nagaland,,none,none,0
negative_nagaland_00793,26.581748116970846,94.64150288809273,negative_sample,Nagaland,,none,none,0
negative_nagaland_00794,25.54169596256874,94.20787049699169,negative_sample,Nagaland,,none,none,0
negative_nagaland_00795,26.055365230497895,94.48491416681532,negative_sample,Nagaland,,none,none,0
negative_nagaland_00796,24.15644931232487,92.31011250038517,negative_sample,Nagaland,,none,none,0
negative_nagaland_00797,25.496015075698402,93.69444267321602,negative_sample,Nagaland,,none,none,0
negative_nagaland_00798,24.667242749526917,92.70020408250177,negative_sample,Nagaland,,none,none,0
negative_nagaland_00799,25.786523487099103,93.97043244657964,negative_sample,Nagaland,,none,none,0
negative_nagaland_00800,25.01978106471555,93.1432475264295,negative_sample,Nagaland,,none,none,0
negative_nagaland_00801,24.19765177924305,92.26802527709341,negative_sample,Nagaland,,none,none,0
negative_nagaland_00802,25.26679931816964,93.34962901396314,negative_sample,Nagaland,,none,none,0
negative_nagaland_00803,26.130131299422377,94.69193785322513,negative_sample,Nagaland,,none,none,0
negative_nagaland_00804,25.162212696773587,93.84472872835026,negative_sample,Nagaland,,none,none,0
negative_nagaland_00805,25.334893703812597,93.74124199124118,negative_sample,Nagaland,,none,none,0
negative_nagaland_00806,24.65712183941334,93.17990542294523,negative_sample,Nagaland,,none,none,0
negative_nagaland_00807,26.379793140492836,94.39728843547503,negative_sample,Nagaland,,none,none,0
negative_nagaland_00808,25.466450220993796,94.25485030254349,negative_sample,Nagaland,,none,none,0
negative_nagaland_00809,25.8518618811367,94.22228441373638,negative_sample,Nagaland,,none,none,0
negative_nagaland_00810,25.22801152574509,93.97245451897271,negative_sample,Nagaland,,none,none,0
negative_nagaland_00811,24.583270646711398,92.91058756121215,negative_sample,Nagaland,,none,none,0
negative_nagaland_00812,25.985169736960724,94.38437642291521,negative_sample,Nagaland,,none,none,0
negative_nagaland_00813,25.522592884395173,93.61591461756531,negative_sample,Nagaland,,none,none,0
negative_nagaland_00814,26.19267634885114,94.05759638625452,negative_sample,Nagaland,,none,none,0
negative_nagaland_00815,26.125458442663135,94.03664801821247,negative_sample,Nagaland,,none,none,0
negative_nagaland_00816,25.18288017742865,94.04787314010497,negative_sample,Nagaland,,none,none,0
negative_nagaland_00817,24.62039767629333,92.79534461336291,negative_sample,Nagaland,,none,none,0
negative_nagaland_00818,25.323834796237428,93.23463189780219,negative_sample,Nagaland,,none,none,0
negative_nagaland_00819,24.57202686047765,92.80543264269255,negative_sample,Nagaland,,none,none,0
negative_nagaland_00820,26.230263109927176,94.65002051352346,negative_sample,Nagaland,,none,none,0
negative_nagaland_00821,24.113833787575253,92.09484314474481,negative_sample,Nagaland,,none,none,0
negative_nagaland_00822,25.00031571699286,93.70661271103124,negative_sample,Nagaland,,none,none,0
negative_nagaland_00823,24.138600806858715,92.04191432302767,negative_sample,Nagaland,,none,none,0
negative_nagaland_00824,26.025877341427957,94.34994179083594,negative_sample,Nagaland,,none,none,0
negative_nagaland_00825,25.999170322458745,94.69329025702734,negative_sample,Nagaland,,none,none,0
negative_nagaland_00826,26.39216636129324,94.23233203570133,negative_sample,Nagaland,,none,none,0
negative_nagaland_00827,24.891324246168196,92.8636091375783,negative_sample,Nagaland,,none,none,0
negative_nagaland_00828,25.00503742668436,93.79884266285745,negative_sample,Nagaland,,none,none,0
negative_nagaland_00829,24.464057385493494,92.86697743414102,negative_sample,Nagaland,,none,none,0
negative_nagaland_00830,26.05331617323822,94.88088405790336,negative_sample,Nagaland,,none,none,0
negative_nagaland_00831,24.429611692617094,92.39082899474842,negative_sample,Nagaland,,none,none,0
negative_nagaland_00832,25.297527290579776,93.43054765126637,negative_sample,Nagaland,,none,none,0
negative_nagaland_00833,25.503144346067813,93.98968758649204,negative_sample,Nagaland,,none,none,0
negative_nagaland_00834,26.434265530216738,95.08598155507784,negative_sample,Nagaland,,none,none,0
negative_nagaland_00835,26.09094336839868,94.64374330688929,negative_sample,Nagaland,,none,none,0
negative_nagaland_00836,26.002566706949967,94.54457106473939,negative_sample,Nagaland,,none,none,0
negative_nagaland_00837,25.449280640462447,93.56898518611615,negative_sample,Nagaland,,none,none,0
negative_nagaland_00838,25.92252239375493,94.01134415062488,negative_sample,Nagaland,,none,none,0
negative_nagaland_00839,24.980507042632954,93.10898167694211,negative_sample,Nagaland,,none,none,0
negative_nagaland_00840,26.035222069091358,94.07320176712227,negative_sample,Nagaland,,none,none,0
negative_nagaland_00841,24.666232383440164,93.05049046373065,negative_sample,Nagaland,,none,none,0
negative_nagaland_00842,24.467765162592908,92.68948659352492,negative_sample,Nagaland,,none,none,0
negative_nagaland_00843,25.549411411133306,94.1215501106917,negative_sample,Nagaland,,none,none,0
negative_nagaland_00844,25.45563060516174,93.49335175805521,negative_sample,Nagaland,,none,none,0
negative_nagaland_00845,24.859733120996882,93.02437428038803,negative_sample,Nagaland,,none,none,0
negative_nagaland_00846,25.22622551844138,94.10772627833292,negative_sample,Nagaland,,none,none,0
negative_nagaland_00847,25.51100285523318,94.17238585593091,negative_sample,Nagaland,,none,none,0
negative_nagaland_00848,25.80983998357557,94.30993409669632,negative_sample,Nagaland,,none,none,0
negative_nagaland_00849,24.790721071960885,93.33348944686404,negative_sample,Nagaland,,none,none,0
negative_nagaland_00850,25.882264943806828,93.97822181823922,negative_sample,Nagaland,,none,none,0
negative_nagaland_00851,24.4640826695071,92.45613176884896,negative_sample,Nagaland,,none,none,0
negative_nagaland_00852,24.221880453137544,92.21049998598914,negative_sample,Nagaland,,none,none,0
negative_nagaland_00853,24.718624958281012,92.96370889602727,negative_sample,Nagaland,,none,none,0
negative_nagaland_00854,25.01110716198249,93.7169763904367,negative_sample,Nagaland,,none,none,0
negative_nagaland_00855,26.57777706415967,94.53427507255373,negative_sample,Nagaland,,none,none,0
negative_nagaland_00856,24.764045740621835,92.73867784133907,negative_sample,Nagaland,,none,none,0
negative_nagaland_00857,25.75633910948116,94.39958255531164,negative_sample,Nagaland,,none,none,0
negative_nagaland_00858,25.24433109018358,93.44792060134763,negative_sample,Nagaland,,none,none,0
negative_nagaland_00859,25.090590241442076,93.7834459878248,negative_sample,Nagaland,,none,none,0
negative_nagaland_00860,26.346627129738337,94.91707488961497,negative_sample,Nagaland,,none,none,0
negative_nagaland_00861,25.62657805631185,93.904978313762,negative_sample,Nagaland,,none,none,0
negative_nagaland_00862,24.730656534350576,93.19295998417456,negative_sample,Nagaland,,none,none,0
negative_nagaland_00863,26.106510843799523,94.79269702840202,negative_sample,Nagaland,,none,none,0
negative_nagaland_00864,25.440695744016093,93.59993189020955,negative_sample,Nagaland,,none,none,0
negative_nagaland_00865,24.228497796723655,92.24561700653292,negative_sample,Nagaland,,none,none,0
negative_nagaland_00866,24.797875531047104,92.69285876893511,negative_sample,Nagaland,,none,none,0
negative_nagaland_00867,25.303697945585604,93.25652780805954,negative_sample,Nagaland,,none,none,0
negative_nagaland_00868,24.862508181803555,92.86842050436461,negative_sample,Nagaland,,none,none,0
negative_nagaland_00869,26.414941733074862,94.5913530439269,negative_sample,Nagaland,,none,none,0
negative_nagaland_00870,26.77305387777818,94.90719025136909,negative_sample,Nagaland,,none,none,0
negative_nagaland_00871,23.849939803818827,91.84276886245624,negative_sample,Nagaland,,none,none,0
negative_nagaland_00872,25.482275685575267,93.85684946084872,negative_sample,Nagaland,,none,none,0
negative_nagaland_00873,24.667192396810837,93.26534950160458,negative_sample,Nagaland,,none,none,0
negative_nagaland_00874,26.65741760651338,95.17227067749852,negative_sample,Nagaland,,none,none,0
negative_nagaland_00875,26.014452727127747,93.95421601798652,negative_sample,Nagaland,,none,none,0
negative_nagaland_00876,25.374164884817986,93.43961479024023,negative_sample,Nagaland,,none,none,0
negative_nagaland_00877,25.85255252608109,93.81036985836118,negative_sample,Nagaland,,none,none,0
negative_nagaland_00878,24.80055595548457,93.22202027799707,negative_sample,Nagaland,,none,none,0
negative_nagaland_00879,25.419601504630407,94.32588274823398,negative_sample,Nagaland,,none,none,0
negative_nagaland_00880,24.262717946888404,92.561151657039,negative_sample,Nagaland,,none,none,0
negative_nagaland_00881,23.953842785675285,91.90527842610024,negative_sample,Nagaland,,none,none,0
negative_nagaland_00882,26.56835617974561,95.07084882970601,negative_sample,Nagaland,,none,none,0
negative_nagaland_00883,25.125812990696737,93.08572195701501,negative_sample,Nagaland,,none,none,0
negative_nagaland_00884,24.046684694228166,91.99708449961051,negative_sample,Nagaland,,none,none,0
negative_nagaland_00885,25.105687308367266,93.35530494081861,negative_sample,Nagaland,,none,none,0
negative_nagaland_00886,26.582250997339763,94.49288593503155,negative_sample,Nagaland,,none,none,0
negative_nagaland_00887,24.989424754589805,93.08999551237848,negative_sample,Nagaland,,none,none,0
negative_nagaland_00888,25.681886726749152,94.1806200346764,negative_sample,Nagaland,,none,none,0
negative_nagaland_00889,24.54089545699008,92.73420152757038,negative_sample,Nagaland,,none,none,0
negative_nagaland_00890,26.458604691783858,94.32024957364857,negative_sample,Nagaland,,none,none,0
negative_nagaland_00891,25.045219862173152,93.78785225525316,negative_sample,Nagaland,,none,none,0
negative_nagaland_00892,25.551276515076285,93.96116111719486,negative_sample,Nagaland,,none,none,0
negative_nagaland_00893,26.456810856753535,95.04824230938782,negative_sample,Nagaland,,none,none,0
negative_nagaland_00894,26.40834140755182,94.58177011606017,negative_sample,Nagaland,,none,none,0
negative_nagaland_00895,25.456896982193147,94.43849814166887,negative_sample,Nagaland,,none,none,0
negative_nagaland_00896,25.6395617682825,93.61683044622237,negative_sample,Nagaland,,none,none,0
negative_nagaland_00897,24.961439267218008,92.87326162410747,negative_sample,Nagaland,,none,none,0
negative_nagaland_00898,24.7494976261843,93.09334548792145,negative_sample,Nagaland,,none,none,0
negative_nagaland_00899,24.18230434731032,92.16255345891695,negative_sample,Nagaland,,none,none,0
negative_nagaland_00900,24.798376468685106,93.20322169549871,negative_sample,Nagaland,,none,none,0
negative_nagaland_00901,26.042782993949007,94.37046691687762,negative_sample,Nagaland,,none,none,0
negative_nagaland_00902,24.227356004063353,92.523621200373,negative_sample,Nagaland,,none,none,0
negative_nagaland_00903,25.80337968581462,94.11864908434461,negative_sample,Nagaland,,none,none,0
negative_nagaland_00904,25.543041000879594,94.73659190827364,negative_sample,Nagaland,,none,none,0
negative_nagaland_00905,26.075827635217877,94.89481228240719,negative_sample,Nagaland,,none,none,0
negative_nagaland_00906,26.6224102210422,94.86329521757905,negative_sample,Nagaland,,none,none,0
negative_nagaland_00907,25.025757730708495,93.76490241316445,negative_sample,Nagaland,,none,none,0
negative_nagaland_00908,26.695824967676728,94.79263711615953,negative_sample,Nagaland,,none,none,0
negative_nagaland_00909,25.853109545804422,93.95907374818836,negative_sample,Nagaland,,none,none,0
negative_nagaland_00910,24.935284630567963,93.64478952998749,negative_sample,Nagaland,,none,none,0
negative_nagaland_00911,25.010076070382013,93.18887132553296,negative_sample,Nagaland,,none,none,0
negative_nagaland_00912,24.74185602190379,92.756392358527,negative_sample,Nagaland,,none,none,0
negative_nagaland_00913,26.276273007729504,95.02799414063522,negative_sample,Nagaland,,none,none,0
negative_nagaland_00914,26.03089435884081,94.55854104576628,negative_sample,Nagaland,,none,none,0
negative_nagaland_00915,25.116040644688045,93.5576951959269,negative_sample,Nagaland,,none,none,0
negative_nagaland_00916,24.868123192309977,92.89225758261537,negative_sample,Nagaland,,none,none,0
negative_nagaland_00917,26.57333897912254,94.79028566394297,negative_sample,Nagaland,,none,none,0
